QID,link,label,countCountries,countPersons
Q18978364,https://www.wikidata.org/wiki/Q18978364,Killian,6,17
Q18978375,https://www.wikidata.org/wiki/Q18978375,Malchus,1,1
Q18978379,https://www.wikidata.org/wiki/Q18978379,Meir,19,63
Q18978381,https://www.wikidata.org/wiki/Q18978381,Menachem,13,40
Q18978383,https://www.wikidata.org/wiki/Q18978383,Methodius,3,3
Q18978387,https://www.wikidata.org/wiki/Q18978387,Mikola,1,2
Q18978388,https://www.wikidata.org/wiki/Q18978388,Mirko,18,217
Q18978390,https://www.wikidata.org/wiki/Q18978390,Modest,6,32
Q18978395,https://www.wikidata.org/wiki/Q18978395,Mstislav,4,6
Q18978396,https://www.wikidata.org/wiki/Q18978396,Nathaniel,25,247
Q18978398,https://www.wikidata.org/wiki/Q18978398,Nicephorus,1,1
Q18978400,https://www.wikidata.org/wiki/Q18978400,Octavius,3,11
Q18978402,https://www.wikidata.org/wiki/Q18978402,Osama,13,29
Q18978407,https://www.wikidata.org/wiki/Q18978407,Paphnutius,1,1
Q18978408,https://www.wikidata.org/wiki/Q18978408,Paulinus,3,4
Q18978410,https://www.wikidata.org/wiki/Q18978410,Phinehas,2,2
Q18978412,https://www.wikidata.org/wiki/Q18978412,Pimen,4,6
Q18978417,https://www.wikidata.org/wiki/Q18978417,Polycarp,2,3
Q18978420,https://www.wikidata.org/wiki/Q18978420,Roderick,19,84
Q18978422,https://www.wikidata.org/wiki/Q18978422,Ruprecht,2,14
Q18978429,https://www.wikidata.org/wiki/Q18978429,Shams al-Din,2,2
Q18978431,https://www.wikidata.org/wiki/Q18978431,Sigebert,1,1
Q18978434,https://www.wikidata.org/wiki/Q18978434,Spyridon,5,26
Q18978436,https://www.wikidata.org/wiki/Q18978436,Srećko,3,9
Q18978438,https://www.wikidata.org/wiki/Q18978438,Sviatoslav,4,14
Q18978440,https://www.wikidata.org/wiki/Q18978440,Tetsushi,1,9
Q18978445,https://www.wikidata.org/wiki/Q18978445,Thiago,4,115
Q18978448,https://www.wikidata.org/wiki/Q18978448,Tomomi,1,9
Q18978452,https://www.wikidata.org/wiki/Q18978452,Victorinus,2,3
Q18978454,https://www.wikidata.org/wiki/Q18978454,Višeslav,1,1
Q18978455,https://www.wikidata.org/wiki/Q18978455,Vissarion,4,6
Q18978457,https://www.wikidata.org/wiki/Q18978457,Yaropolk,1,2
Q18978459,https://www.wikidata.org/wiki/Q18978459,Efim,6,16
Q18978461,https://www.wikidata.org/wiki/Q18978461,Yōichirō,1,39
Q18978462,https://www.wikidata.org/wiki/Q18978462,Zosimos,1,1
Q18984731,https://www.wikidata.org/wiki/Q18984731,Ryann,1,2
Q18985757,https://www.wikidata.org/wiki/Q18985757,Tabitha,4,12
Q18987075,https://www.wikidata.org/wiki/Q18987075,Rogelia,2,2
Q18987455,https://www.wikidata.org/wiki/Q18987455,Shepherd,1,3
Q1899405,https://www.wikidata.org/wiki/Q1899405,Maritta,3,7
Q1899742,https://www.wikidata.org/wiki/Q1899742,Marja,8,18
Q1899755,https://www.wikidata.org/wiki/Q1899755,Marjana,5,11
Q1899812,https://www.wikidata.org/wiki/Q1899812,Marjorie,19,133
Q1899888,https://www.wikidata.org/wiki/Q1899888,Cole,7,54
Q19001528,https://www.wikidata.org/wiki/Q19001528,Ippolito,3,43
Q19001583,https://www.wikidata.org/wiki/Q19001583,Alberico,1,17
Q19001594,https://www.wikidata.org/wiki/Q19001594,Alberich,8,9
Q19001598,https://www.wikidata.org/wiki/Q19001598,Albéric,3,15
Q19002263,https://www.wikidata.org/wiki/Q19002263,Anastasio,15,37
Q19002758,https://www.wikidata.org/wiki/Q19002758,Nikephoros,2,8
Q19002857,https://www.wikidata.org/wiki/Q19002857,Dimitry,5,10
Q19002866,https://www.wikidata.org/wiki/Q19002866,Dmitry,17,359
Q19003087,https://www.wikidata.org/wiki/Q19003087,Anania,2,2
Q19003110,https://www.wikidata.org/wiki/Q19003110,Chihiro,1,79
Q19003508,https://www.wikidata.org/wiki/Q19003508,Michelangelo,5,92
Q19004828,https://www.wikidata.org/wiki/Q19004828,Ulisse,2,23
Q19008026,https://www.wikidata.org/wiki/Q19008026,Lleucu,1,1
Q19008129,https://www.wikidata.org/wiki/Q19008129,Hamed,13,37
Q19008491,https://www.wikidata.org/wiki/Q19008491,Mózes,5,20
Q19011047,https://www.wikidata.org/wiki/Q19011047,Zivar,1,1
Q19011062,https://www.wikidata.org/wiki/Q19011062,Negin,1,1
Q19011120,https://www.wikidata.org/wiki/Q19011120,Răzvan,1,32
Q19011154,https://www.wikidata.org/wiki/Q19011154,Chhaya,1,1
Q19015547,https://www.wikidata.org/wiki/Q19015547,Szilvia,2,23
Q19016266,https://www.wikidata.org/wiki/Q19016266,Rozália,3,10
Q19016422,https://www.wikidata.org/wiki/Q19016422,Tóbiás,2,3
Q19018108,https://www.wikidata.org/wiki/Q19018108,Péter,12,492
Q19025523,https://www.wikidata.org/wiki/Q19025523,Balázs,3,128
Q19025545,https://www.wikidata.org/wiki/Q19025545,Kristína,2,11
Q19057492,https://www.wikidata.org/wiki/Q19057492,Sieger,1,1
Q19058036,https://www.wikidata.org/wiki/Q19058036,Caitriona,1,4
Q19058075,https://www.wikidata.org/wiki/Q19058075,Esbjörn,1,2
Q19058772,https://www.wikidata.org/wiki/Q19058772,Klaartje,1,1
Q19060552,https://www.wikidata.org/wiki/Q19060552,Giusi,1,6
Q19060658,https://www.wikidata.org/wiki/Q19060658,Selwyn,8,16
Q19060661,https://www.wikidata.org/wiki/Q19060661,Brannon,1,1
Q1906157,https://www.wikidata.org/wiki/Q1906157,Marx,8,17
Q1906468,https://www.wikidata.org/wiki/Q1906468,Marysia,2,2
Q1906642,https://www.wikidata.org/wiki/Q1906642,Masaaki,1,160
Q1906662,https://www.wikidata.org/wiki/Q1906662,Antoinette,22,68
Q1906740,https://www.wikidata.org/wiki/Q1906740,Masako,1,85
Q1906744,https://www.wikidata.org/wiki/Q1906744,Masao,1,231
Q1907629,https://www.wikidata.org/wiki/Q1907629,Massimiliano,6,161
Q1908876,https://www.wikidata.org/wiki/Q1908876,Matjaž,1,39
Q1908891,https://www.wikidata.org/wiki/Q1908891,Mato,6,16
Q1909316,https://www.wikidata.org/wiki/Q1909316,Mattea,1,1
Q19097518,https://www.wikidata.org/wiki/Q19097518,Taavetti,1,2
Q1911230,https://www.wikidata.org/wiki/Q1911230,Mauri,6,17
Q19119664,https://www.wikidata.org/wiki/Q19119664,Ryhor,3,19
Q19120040,https://www.wikidata.org/wiki/Q19120040,Dsjanis,5,44
Q19124044,https://www.wikidata.org/wiki/Q19124044,Gumersindo,3,8
Q191374,https://www.wikidata.org/wiki/Q191374,Zephyrin,1,1
Q1914312,https://www.wikidata.org/wiki/Q1914312,Maxwell,11,58
Q1916023,https://www.wikidata.org/wiki/Q1916023,Charissa,1,2
Q1917424,https://www.wikidata.org/wiki/Q1917424,Mehrdad,2,22
Q1917839,https://www.wikidata.org/wiki/Q1917839,Meilė,1,1
Q1918126,https://www.wikidata.org/wiki/Q1918126,Meinolf,1,11
Q1918138,https://www.wikidata.org/wiki/Q1918138,Meinrad,6,44
Q1918891,https://www.wikidata.org/wiki/Q1918891,Anouk,5,11
Q1918907,https://www.wikidata.org/wiki/Q1918907,Mela,6,8
Q1919361,https://www.wikidata.org/wiki/Q1919361,Meline,1,1
Q1919435,https://www.wikidata.org/wiki/Q1919435,Melitta,8,18
Q1920728,https://www.wikidata.org/wiki/Q1920728,Yves,31,609
Q1921074,https://www.wikidata.org/wiki/Q1921074,Merab,1,1
Q1921748,https://www.wikidata.org/wiki/Q1921748,Merit,1,1
Q1922174,https://www.wikidata.org/wiki/Q1922174,Mervyn,11,55
Q1924606,https://www.wikidata.org/wiki/Q1924606,Mesut,2,2
Q19253805,https://www.wikidata.org/wiki/Q19253805,Saint John,2,4
Q19258397,https://www.wikidata.org/wiki/Q19258397,Adelma,2,2
Q1925936,https://www.wikidata.org/wiki/Q1925936,Mieczysław,10,279
Q19259745,https://www.wikidata.org/wiki/Q19259745,Assunta,2,10
Q19266538,https://www.wikidata.org/wiki/Q19266538,Eysteinn,3,4
Q19266574,https://www.wikidata.org/wiki/Q19266574,Östen,1,6
Q1926667,https://www.wikidata.org/wiki/Q1926667,Micaela,16,35
Q19271130,https://www.wikidata.org/wiki/Q19271130,Ezekiel,9,27
Q19271626,https://www.wikidata.org/wiki/Q19271626,Roualeyn,1,1
Q19273860,https://www.wikidata.org/wiki/Q19273860,Absalom,1,7
Q19273889,https://www.wikidata.org/wiki/Q19273889,Íñigo,4,21
Q19274318,https://www.wikidata.org/wiki/Q19274318,Akseli,2,7
Q19274345,https://www.wikidata.org/wiki/Q19274345,Absalon,2,3
Q19274347,https://www.wikidata.org/wiki/Q19274347,Absalón,3,5
Q19277615,https://www.wikidata.org/wiki/Q19277615,Corsin,1,3
Q19284587,https://www.wikidata.org/wiki/Q19284587,Göksu,2,4
Q1929038,https://www.wikidata.org/wiki/Q1929038,Toni,34,379
Q19294838,https://www.wikidata.org/wiki/Q19294838,Dieudonné,11,35
Q19296252,https://www.wikidata.org/wiki/Q19296252,Mertcan,1,2
Q19298930,https://www.wikidata.org/wiki/Q19298930,Ramutė,1,2
Q19299174,https://www.wikidata.org/wiki/Q19299174,Rimutis,1,1
Q19299179,https://www.wikidata.org/wiki/Q19299179,Ringaudas,1,1
Q1930213,https://www.wikidata.org/wiki/Q1930213,Michail,16,159
Q19305440,https://www.wikidata.org/wiki/Q19305440,Ab,4,13
Q19307500,https://www.wikidata.org/wiki/Q19307500,Maino,1,2
Q19308506,https://www.wikidata.org/wiki/Q19308506,Saulo,7,19
Q19308518,https://www.wikidata.org/wiki/Q19308518,Savvas,5,11
Q1931124,https://www.wikidata.org/wiki/Q1931124,Micheline,7,38
Q1931313,https://www.wikidata.org/wiki/Q1931313,Mick,13,312
Q1931416,https://www.wikidata.org/wiki/Q1931416,Micol,2,7
Q19327451,https://www.wikidata.org/wiki/Q19327451,Constantine,21,63
Q1932885,https://www.wikidata.org/wiki/Q1932885,Miho,2,141
Q19328922,https://www.wikidata.org/wiki/Q19328922,Saad,6,9
Q1933102,https://www.wikidata.org/wiki/Q1933102,Malika,14,26
Q19335909,https://www.wikidata.org/wiki/Q19335909,Octavie,2,2
Q1933667,https://www.wikidata.org/wiki/Q1933667,Mikk,1,5
Q19336932,https://www.wikidata.org/wiki/Q19336932,Antónia,5,11
Q1933706,https://www.wikidata.org/wiki/Q1933706,Mikko,7,137
Q19345640,https://www.wikidata.org/wiki/Q19345640,Ichirō,1,20
Q19345740,https://www.wikidata.org/wiki/Q19345740,Tomoaki,1,1
Q19345772,https://www.wikidata.org/wiki/Q19345772,Joscelyn,1,2
Q19346995,https://www.wikidata.org/wiki/Q19346995,Ichirō,1,1
Q19347027,https://www.wikidata.org/wiki/Q19347027,Ichirō,1,3
Q19348425,https://www.wikidata.org/wiki/Q19348425,Jirō,1,47
Q1935711,https://www.wikidata.org/wiki/Q1935711,Milorad,6,45
Q19360757,https://www.wikidata.org/wiki/Q19360757,Başak,1,6
Q19360813,https://www.wikidata.org/wiki/Q19360813,Diva,1,1
Q19362129,https://www.wikidata.org/wiki/Q19362129,Raymonde,5,22
Q19364138,https://www.wikidata.org/wiki/Q19364138,Kakuzō,1,3
Q19365842,https://www.wikidata.org/wiki/Q19365842,Davis,12,35
Q19368856,https://www.wikidata.org/wiki/Q19368856,Sanni,1,6
Q1936996,https://www.wikidata.org/wiki/Q1936996,Mira,27,75
Q19370861,https://www.wikidata.org/wiki/Q19370861,Bernardus,1,1
Q19375992,https://www.wikidata.org/wiki/Q19375992,Izzat,1,1
Q19376730,https://www.wikidata.org/wiki/Q19376730,Kader,6,12
Q19376950,https://www.wikidata.org/wiki/Q19376950,Kari,1,2
Q1937968,https://www.wikidata.org/wiki/Q1937968,Miralem,2,5
Q19381004,https://www.wikidata.org/wiki/Q19381004,Mansour,14,52
Q1938195,https://www.wikidata.org/wiki/Q1938195,Miriam,41,226
Q1938206,https://www.wikidata.org/wiki/Q1938206,Mirja,3,12
Q19384399,https://www.wikidata.org/wiki/Q19384399,Olai,1,4
Q1938507,https://www.wikidata.org/wiki/Q1938507,Mirosława,2,17
Q1938638,https://www.wikidata.org/wiki/Q1938638,Heidi,19,188
Q19387392,https://www.wikidata.org/wiki/Q19387392,Saladin,3,4
Q19387557,https://www.wikidata.org/wiki/Q19387557,Sana,3,4
Q19388363,https://www.wikidata.org/wiki/Q19388363,Shiva,1,1
Q19389502,https://www.wikidata.org/wiki/Q19389502,Sofus,1,1
Q19389537,https://www.wikidata.org/wiki/Q19389537,Sokrates,2,2
Q19391532,https://www.wikidata.org/wiki/Q19391532,Syver,1,1
Q19392878,https://www.wikidata.org/wiki/Q19392878,Toto,1,1
Q1939669,https://www.wikidata.org/wiki/Q1939669,Mitja,3,42
Q1939909,https://www.wikidata.org/wiki/Q1939909,Nele,3,20
Q1940934,https://www.wikidata.org/wiki/Q1940934,Tieleman,2,2
Q1940938,https://www.wikidata.org/wiki/Q1940938,Finn,9,111
Q19410274,https://www.wikidata.org/wiki/Q19410274,Uladzislau,3,11
Q19410331,https://www.wikidata.org/wiki/Q19410331,Szjapan,2,12
Q19411999,https://www.wikidata.org/wiki/Q19411999,Мікалай,6,146
Q19412371,https://www.wikidata.org/wiki/Q19412371,Dzmitry,3,108
Q19412789,https://www.wikidata.org/wiki/Q19412789,Illja,2,12
Q19412810,https://www.wikidata.org/wiki/Q19412810,Aljaksandr,7,353
Q19412927,https://www.wikidata.org/wiki/Q19412927,Jauhen,7,108
Q19412966,https://www.wikidata.org/wiki/Q19412966,Aljaksej,4,85
Q19413042,https://www.wikidata.org/wiki/Q19413042,Kiryl,1,15
Q19413179,https://www.wikidata.org/wiki/Q19413179,Mikita,1,7
Q19413199,https://www.wikidata.org/wiki/Q19413199,Віталь,5,54
Q19413228,https://www.wikidata.org/wiki/Q19413228,Waljanzin,3,11
Q19413256,https://www.wikidata.org/wiki/Q19413256,Stanislau,7,22
Q19413318,https://www.wikidata.org/wiki/Q19413318,Yahor,1,14
Q19413355,https://www.wikidata.org/wiki/Q19413355,Waleryj,3,56
Q19413393,https://www.wikidata.org/wiki/Q19413393,Wjatschaslau,4,26
Q19413448,https://www.wikidata.org/wiki/Q19413448,Stacie,3,6
Q19413460,https://www.wikidata.org/wiki/Q19413460,Barys,2,25
Q19413497,https://www.wikidata.org/wiki/Q19413497,Піліп,1,1
Q19413527,https://www.wikidata.org/wiki/Q19413527,Anatoly,18,187
Q19413545,https://www.wikidata.org/wiki/Q19413545,Kanstanzin,4,21
Q19413560,https://www.wikidata.org/wiki/Q19413560,Leanid,3,75
Q19413671,https://www.wikidata.org/wiki/Q19413671,Aliaksandra,3,11
Q19413726,https://www.wikidata.org/wiki/Q19413726,Tazzjana,3,35
Q19413922,https://www.wikidata.org/wiki/Q19413922,Raman,6,28
Q19413953,https://www.wikidata.org/wiki/Q19413953,Якаў,1,8
Q1942117,https://www.wikidata.org/wiki/Q1942117,Modibo,3,9
Q19422292,https://www.wikidata.org/wiki/Q19422292,Wiktoryja,1,6
Q19422752,https://www.wikidata.org/wiki/Q19422752,Nadseja,2,9
Q19423123,https://www.wikidata.org/wiki/Q19423123,Alherd,1,1
Q19423420,https://www.wikidata.org/wiki/Q19423420,Францішак,1,2
Q19423775,https://www.wikidata.org/wiki/Q19423775,Ljawon,2,5
Q19426883,https://www.wikidata.org/wiki/Q19426883,Angelino,3,6
Q1943051,https://www.wikidata.org/wiki/Q1943051,Moishe,4,7
Q1943845,https://www.wikidata.org/wiki/Q1943845,Momme,1,2
Q1943870,https://www.wikidata.org/wiki/Q1943870,Momodou,1,6
Q1944099,https://www.wikidata.org/wiki/Q1944099,Munsif,4,23
Q19463971,https://www.wikidata.org/wiki/Q19463971,Björk,1,1
Q19468742,https://www.wikidata.org/wiki/Q19468742,Eber,4,6
Q19480338,https://www.wikidata.org/wiki/Q19480338,Waljanzina,2,9
Q19480508,https://www.wikidata.org/wiki/Q19480508,Sviatlana,3,27
Q19480592,https://www.wikidata.org/wiki/Q19480592,Iryna,4,74
Q19480999,https://www.wikidata.org/wiki/Q19480999,Jauhenija,2,4
Q19481059,https://www.wikidata.org/wiki/Q19481059,Darja,2,8
Q19481221,https://www.wikidata.org/wiki/Q19481221,Kazjaryna,3,19
Q1948776,https://www.wikidata.org/wiki/Q1948776,Jamiel,2,2
Q1948909,https://www.wikidata.org/wiki/Q1948909,Mosche,13,37
Q19501190,https://www.wikidata.org/wiki/Q19501190,Anastasija,4,21
Q19501250,https://www.wikidata.org/wiki/Q19501250,Jazep,5,23
Q19501402,https://www.wikidata.org/wiki/Q19501402,Kryszina,1,1
Q19501457,https://www.wikidata.org/wiki/Q19501457,Weranika,1,3
Q19501484,https://www.wikidata.org/wiki/Q19501484,Zimafej,1,7
Q19501515,https://www.wikidata.org/wiki/Q19501515,Branislau,2,4
Q19501536,https://www.wikidata.org/wiki/Q19501536,Jaraslau,4,17
Q19507652,https://www.wikidata.org/wiki/Q19507652,Zakhar,3,4
Q19508086,https://www.wikidata.org/wiki/Q19508086,Dee Dee,2,4
Q19508115,https://www.wikidata.org/wiki/Q19508115,Didi,5,16
Q19512398,https://www.wikidata.org/wiki/Q19512398,Gioia,2,10
Q1951683,https://www.wikidata.org/wiki/Q1951683,Oscar,66,999
Q1951998,https://www.wikidata.org/wiki/Q1951998,Mukadder,2,2
Q19522983,https://www.wikidata.org/wiki/Q19522983,Edle,1,1
Q19522993,https://www.wikidata.org/wiki/Q19522993,Asmund,1,3
Q19523024,https://www.wikidata.org/wiki/Q19523024,Janneke,1,1
Q19523051,https://www.wikidata.org/wiki/Q19523051,Torolf,1,1
Q19523103,https://www.wikidata.org/wiki/Q19523103,Siren,1,1
Q1953091,https://www.wikidata.org/wiki/Q1953091,Vân,1,1
Q1953293,https://www.wikidata.org/wiki/Q1953293,Munira,1,1
Q19536215,https://www.wikidata.org/wiki/Q19536215,Wasil,1,1
Q19538226,https://www.wikidata.org/wiki/Q19538226,Smizer,3,7
Q1953859,https://www.wikidata.org/wiki/Q1953859,Chieko,1,4
Q19538607,https://www.wikidata.org/wiki/Q19538607,Ales,4,52
Q19544104,https://www.wikidata.org/wiki/Q19544104,Gitte,3,10
Q19545951,https://www.wikidata.org/wiki/Q19545951,Крыштаф ,1,1
Q19547994,https://www.wikidata.org/wiki/Q19547994,Frei,1,1
Q19550817,https://www.wikidata.org/wiki/Q19550817,Alden,5,24
Q19561459,https://www.wikidata.org/wiki/Q19561459,Humberto,25,196
Q1956223,https://www.wikidata.org/wiki/Q1956223,Muzio,1,9
Q1956588,https://www.wikidata.org/wiki/Q1956588,Mykola,7,170
Q1956609,https://www.wikidata.org/wiki/Q1956609,Mykolas,5,19
Q1956729,https://www.wikidata.org/wiki/Q1956729,Myra,11,28
Q19572144,https://www.wikidata.org/wiki/Q19572144,Torgrim,1,1
Q19572218,https://www.wikidata.org/wiki/Q19572218,Hallgjerd,1,1
Q19572265,https://www.wikidata.org/wiki/Q19572265,Dagrun,1,1
Q1957757,https://www.wikidata.org/wiki/Q1957757,Mërgim,4,5
Q1957761,https://www.wikidata.org/wiki/Q1957761,Mícheál,2,6
Q19582291,https://www.wikidata.org/wiki/Q19582291,Melville,7,32
Q19589874,https://www.wikidata.org/wiki/Q19589874,Eugénie,11,43
Q19593754,https://www.wikidata.org/wiki/Q19593754,Naemi,1,1
Q19593757,https://www.wikidata.org/wiki/Q19593757,Noémi,5,20
Q19594631,https://www.wikidata.org/wiki/Q19594631,Petronilla,2,2
Q19595410,https://www.wikidata.org/wiki/Q19595410,Melker,1,3
Q19597763,https://www.wikidata.org/wiki/Q19597763,Ljupka,1,1
Q19597898,https://www.wikidata.org/wiki/Q19597898,Wjatscheslaw,12,179
Q19597963,https://www.wikidata.org/wiki/Q19597963,Wenzel,7,66
Q19598005,https://www.wikidata.org/wiki/Q19598005,Wazlau,1,1
Q1960378,https://www.wikidata.org/wiki/Q1960378,Taras,8,58
Q1961260,https://www.wikidata.org/wiki/Q1961260,NOL,1,1
Q1961700,https://www.wikidata.org/wiki/Q1961700,Antonina,11,57
Q19623792,https://www.wikidata.org/wiki/Q19623792,Henrich,1,1
Q19624448,https://www.wikidata.org/wiki/Q19624448,Dolfino,2,2
Q1963437,https://www.wikidata.org/wiki/Q1963437,Nafissatou,3,4
Q19634498,https://www.wikidata.org/wiki/Q19634498,Kōki,1,1
Q19636635,https://www.wikidata.org/wiki/Q19636635,Zdzislaw,1,1
Q1963664,https://www.wikidata.org/wiki/Q1963664,Nahed,3,6
Q19636846,https://www.wikidata.org/wiki/Q19636846,Yanka,3,3
Q19636921,https://www.wikidata.org/wiki/Q19636921,Arkadz,4,24
Q1964079,https://www.wikidata.org/wiki/Q1964079,Nalini,5,10
Q19655475,https://www.wikidata.org/wiki/Q19655475,Evald,7,10
Q19655524,https://www.wikidata.org/wiki/Q19655524,Evaldo,2,10
Q19660801,https://www.wikidata.org/wiki/Q19660801,Scipione,2,46
Q1966292,https://www.wikidata.org/wiki/Q1966292,Natanael,4,6
Q1966375,https://www.wikidata.org/wiki/Q1966375,Nate,7,179
Q1966388,https://www.wikidata.org/wiki/Q1966388,Jegor,5,53
Q19664688,https://www.wikidata.org/wiki/Q19664688,Neftali,1,1
Q19664967,https://www.wikidata.org/wiki/Q19664967,Hanna,5,32
Q19665623,https://www.wikidata.org/wiki/Q19665623,Jhoulys,1,1
Q1966810,https://www.wikidata.org/wiki/Q1966810,Nathanja,1,1
Q19672745,https://www.wikidata.org/wiki/Q19672745,Aubrey,10,87
Q19672750,https://www.wikidata.org/wiki/Q19672750,Heath,5,34
Q19677012,https://www.wikidata.org/wiki/Q19677012,Jandel,1,1
Q19677024,https://www.wikidata.org/wiki/Q19677024,Trudy,3,9
Q19678760,https://www.wikidata.org/wiki/Q19678760,Eyolf,2,3
Q19681546,https://www.wikidata.org/wiki/Q19681546,Roe,1,1
Q19684437,https://www.wikidata.org/wiki/Q19684437,Johnathan,2,12
Q19685923,https://www.wikidata.org/wiki/Q19685923,Phil,26,765
Q19686166,https://www.wikidata.org/wiki/Q19686166,Else Marie,3,6
Q19687104,https://www.wikidata.org/wiki/Q19687104,Bertil,8,85
Q19687105,https://www.wikidata.org/wiki/Q19687105,Charles-Albert,3,5
Q19687107,https://www.wikidata.org/wiki/Q19687107,Cyrano,2,2
Q19687108,https://www.wikidata.org/wiki/Q19687108,Fernand-André,1,1
Q19687112,https://www.wikidata.org/wiki/Q19687112,Henri-Charles,3,7
Q19687113,https://www.wikidata.org/wiki/Q19687113,Jacques-Pierre,2,6
Q19687114,https://www.wikidata.org/wiki/Q19687114,Jean-Gabriel,5,15
Q19687116,https://www.wikidata.org/wiki/Q19687116,Jean-Samuel,1,1
Q19687119,https://www.wikidata.org/wiki/Q19687119,Richard-Edouard,1,1
Q19687120,https://www.wikidata.org/wiki/Q19687120,Roger-Jean,1,1
Q19687121,https://www.wikidata.org/wiki/Q19687121,Roger-Louis,1,1
Q19687123,https://www.wikidata.org/wiki/Q19687123,Roland-Benoît,1,1
Q19687124,https://www.wikidata.org/wiki/Q19687124,Shafique,2,2
Q19687125,https://www.wikidata.org/wiki/Q19687125,Vio,1,1
Q19687636,https://www.wikidata.org/wiki/Q19687636,Rahim,15,31
Q1968791,https://www.wikidata.org/wiki/Q1968791,Servet,3,8
Q19688038,https://www.wikidata.org/wiki/Q19688038,Sasza,1,1
Q19688183,https://www.wikidata.org/wiki/Q19688183,Jorun,1,1
Q19688253,https://www.wikidata.org/wiki/Q19688253,Aernschd,1,1
Q19688255,https://www.wikidata.org/wiki/Q19688255,Alexej,7,34
Q19688257,https://www.wikidata.org/wiki/Q19688257,Ambrosius,9,43
Q19688258,https://www.wikidata.org/wiki/Q19688258,Andrej,27,476
Q19688259,https://www.wikidata.org/wiki/Q19688259,Andro,5,8
Q19688260,https://www.wikidata.org/wiki/Q19688260,Annibale,3,73
Q19688261,https://www.wikidata.org/wiki/Q19688261,Antonello,2,55
Q19688263,https://www.wikidata.org/wiki/Q19688263,Noël,15,146
Q19688267,https://www.wikidata.org/wiki/Q19688267,Bartholomäus,7,70
Q19688268,https://www.wikidata.org/wiki/Q19688268,Bartholomeaus,1,1
Q19688272,https://www.wikidata.org/wiki/Q19688272,Bartolomé,14,70
Q19688275,https://www.wikidata.org/wiki/Q19688275,Bernardino,14,174
Q19688276,https://www.wikidata.org/wiki/Q19688276,Bernward,1,19
Q19688284,https://www.wikidata.org/wiki/Q19688284,Bertold,4,17
Q19688290,https://www.wikidata.org/wiki/Q19688290,Bijan,4,24
