visitID,Column,unique_id,query_normalised,query_tokens
2094465,48133,48133-2094465,au tir national,3
2094484,48134,48134-2094484,reconstruit,1
2094499,48136,48136-2094499,belgolaise,1
2094499,48135,48135-2094499,banque du congo belge,4
2094640,48137,48137-2094640,brutalités,1
2094680,48152,48152-2094680,sundelin,1
2094680,48138,48138-2094680,albertville,1
2094680,48140,48140-2094680,"albertville,",1
2094680,48139,48139-2094680,albertville congo,2
2094680,48141,48141-2094680,"albertville, congo",2
2094680,48142,48142-2094680,bruxellesville,1
2094680,48143,48143-2094680,"bruxellesville,",1
2094680,48144,48144-2094680,"bruxellesville, congo",2
2094680,48145,48145-2094680,fagerlund,1
2094680,48146,48146-2094680,"fagerlund,",1
2094680,48147,48147-2094680,"fagerlund, congo",2
2094680,48148,48148-2094680,fagerlund. congo,2
2094680,48149,48149-2094680,hultberg,1
2094680,48150,48150-2094680,hultberg congo,2
2094680,48151,48151-2094680,"hultberg, congo",2
2094680,48153,48153-2094680,"sundelin,",1
2094780,48154,48154-2094780,aelewaters,1
2094780,48155,48155-2094780,roselle,1
2094787,48156,48156-2094787,cinema varietes charleroi,3
2094787,48157,48157-2094787,cirque des varietes charleroi,4
2094787,48158,48158-2094787,theatre des varietes charleroi,4
2094787,48159,48159-2094787,theatre varietes cinematographe charleroi,4
2094991,48160,48160-2094991,verhaeren,1
2095029,48161,48161-2095029,trein vorst,2
2095101,48162,48162-2095101,évasionprison de charleroi,3
2095240,48164,48164-2095240,scheffermeyer,1
2095240,48163,48163-2095240,aelewaters,1
2095272,48165,48165-2095272,argenteuil,1
2095272,48166,48166-2095272,kasteel argentuil,2
2095272,48167,48167-2095272,koninklijke villa,2
2095272,48169,48169-2095272,prinses lilian,2
2095272,48168,48168-2095272,leopold 3,2
2095338,48170,48170-2095338,cognelée,1
2095338,48171,48171-2095338,cognelée aviation,2
2095338,48172,48172-2095338,cognelée avion,2
2095356,48173,48173-2095356,stade louvaniste,2
2095489,48174,48174-2095489,argenteuil,1
2095557,48175,48175-2095557,camu,1
2095557,48176,48176-2095557,fayol,1
2095680,48178,48178-2095680,trentels congo,2
2095680,48177,48177-2095680,"hultberg, congo",2
2095680,48179,48179-2095680,"trentels, congo",2
2095707,48180,48180-2095707,au tir national,3
2095826,48181,48181-2095826,geyskens,1
2095826,48182,48182-2095826,terryn,1
2095826,48183,48183-2095826,titanic,1
2095831,48184,48184-2095831,sweron,1
2095883,48185,48185-2095883,au tir national,3
2095948,48186,48186-2095948,rue de theux,3
2096001,48187,48187-2096001,moord evenepoel,2
2096001,48188,48188-2096001,moord juffrouw evenepoel,3
2096029,48189,48189-2096029,fontin,1
2096064,48190,48190-2096064,waha,1
2096140,48191,48191-2096140,au tir national,3
2096146,48192,48192-2096146,stade louvaniste,2
2096150,48194,48194-2096150,rtsin,1
2096150,48193,48193-2096150,retsin,1
2096226,48195,48195-2096226,jew,1
2096325,48196,48196-2096325,leuven louvain leuvensche louvaniste,4
2096329,48197,48197-2096329,stade louvaniste,2
2096360,48198,48198-2096360,berchem,1
2096476,48199,48199-2096476,au tir national,3
2096548,48200,48200-2096548,maubeuge champignons,2
2096548,48201,48201-2096548,rousies,1
2096574,48202,48202-2096574,werchter,1
2096601,48203,48203-2096601,marxveldt,1
2096634,48204,48204-2096634,retsin,1
2096640,48205,48205-2096640,berchem,1
2096658,48206,48206-2096658,au tir national,3
2096739,48207,48207-2096739,leuven louvain leuvensche louvaniste,4
2096763,48208,48208-2096763,liezele,1
2096830,48209,48209-2096830,burgerlijke stand van gent,4
2096833,48210,48210-2096833,héreng gustave,2
2096833,48211,48211-2096833,jacques hereng,2
2097081,48212,48212-2097081,emonts,1
2097081,48213,48213-2097081,jose bruyr,2
2097081,48215,48215-2097081,orchestra demanche,2
2097081,48214,48214-2097081,joseph emonts,2
2097081,48216,48216-2097081,"saint-saens, hotel oasis",3
2097081,48217,48217-2097081,"saint-saens, laurendeau",2
2097096,48218,48218-2097096,stade louvaniste,2
2097111,48219,48219-2097111,fleur d,2
2097154,48220,48220-2097154,hsq,1
2097154,48221,48221-2097154,hsqp,1
2097179,48222,48222-2097179,isacson,1
2107434,48223,48223-2107434,brussel,1
2107434,48224,48224-2107434,gand,1
2107434,48225,48225-2107434,gent,1
2107449,48226,48226-2107449,théâtre,1
2107481,48227,48227-2107481,warschau varsovie,2
2107616,48228,48228-2107616,maximilien desuter,2
2107616,48229,48229-2107616,maximilien desutter,2
2107655,48230,48230-2107655,de coster,2
2107655,48231,48231-2107655,dora,1
2107655,48232,48232-2107655,hachshara,1
2107655,48233,48233-2107655,kubowitzki,1
2107655,48234,48234-2107655,palestina,1
2107655,48235,48235-2107655,palestina pionier,2
2107655,48238,48238-2107655,pionier,1
2107655,48240,48240-2107655,torczyner,1
2107655,48241,48241-2107655,villers-la-ville,1
2107655,48242,48242-2107655,villers-la-ville en joden,3
2107655,48236,48236-2107655,palestina-pionier,1
2107655,48237,48237-2107655,palestinapionier,1
2107655,48239,48239-2107655,siam,1
2107997,48243,48243-2107997,antiquaire demotte,2
2107997,48244,48244-2107997,g. j. demotte,3
2107997,48245,48245-2107997,goeorges joseph demotte,3
2108039,48246,48246-2108039,kugener,1
2108049,48247,48247-2108049,au tir national,3
2108100,48248,48248-2108100,aansteker,1
2108100,48249,48249-2108100,lighter,1
2108276,48250,48250-2108276,emile storms,2
2108316,48251,48251-2108316,au tir national,3
2108320,48252,48252-2108320,sint-pieters-leeuw,1
2108332,48254,48254-2108332,wolfsdonck,1
2108332,48255,48255-2108332,wolfsdonk,1
2108332,48253,48253-2108332,aerschot,1
2108438,48256,48256-2108438,brutalités,1
2108497,48257,48257-2108497,au tir national,3
2108615,48258,48258-2108615,buston,1
2108619,48259,48259-2108619,ninove,1
2108627,48260,48260-2108627,meire,1
2108644,48261,48261-2108644,bossuyt,1
2108644,48262,48262-2108644,maurits bossuyt,2
2108663,48264,48264-2108663,colonial,1
2108663,48266,48266-2108663,nord cinema brabant,3
2108663,48267,48267-2108663,palacino,1
2108663,48269,48269-2108663,royal cinema,2
2108663,48270,48270-2108663,royal cinema brabant,3
2108663,48271,48271-2108663,royal palace brabant,3
2108663,48263,48263-2108663,anneessens,1
2108663,48265,48265-2108663,nord cinema,2
2108663,48268,48268-2108663,phono cine,2
2108663,48272,48272-2108663,splendid,1
2108673,48273,48273-2108673,nwk,1
2108682,48274,48274-2108682,buggenhout,1
2108704,48275,48275-2108704,clermont,1
2108763,48276,48276-2108763,bart + poelaert,3
2108763,48277,48277-2108763,bart poelaert,2
2108892,48278,48278-2108892,au tir national,3
2108920,48280,48280-2108920,dynamiet balen,2
2108920,48281,48281-2108920,terroristen dynamiet,2
2108920,48279,48279-2108920,boerenwacht,1
2109004,48282,48282-2109004,stade louvaniste,2
2109021,48283,48283-2109021,escrime championnat,2
2109044,48284,48284-2109044,retsin,1
2109055,48286,48286-2109055,joseph demolder,2
2109055,48287,48287-2109055,le buston,2
2109055,48288,48288-2109055,thomas bequet,2
2109055,48285,48285-2109055,buston,1
2109058,48289,48289-2109058,la meuse,2
2109074,48292,48292-2109074,ruisbroek trein,2
2109074,48293,48293-2109074,"ruisbroek, vorst, ramp",3
2109074,48295,48295-2109074,ruysbroek,1
2109074,48297,48297-2109074,vorst,1
2109074,48290,48290-2109074,doornik,1
2109074,48291,48291-2109074,ruisbroek,1
2109074,48294,48294-2109074,ruysbroeck,1
2109074,48296,48296-2109074,trein,1
2109074,48298,48298-2109074,vorst trein,2
2109080,48299,48299-2109080,charité,1
2109080,48300,48300-2109080,x,1
2109107,48301,48301-2109107,pawa,1
2109107,48302,48302-2109107,pawa congo lèpre,3
2109107,48303,48303-2109107,pawa lèpre congo,3
2109123,48304,48304-2109123,syrie,1
2109140,48305,48305-2109140,brutalités,1
2109164,48306,48306-2109164,lagye christianisme,2
2109224,48307,48307-2109224,leuven louvain leuvensche louvaniste,4
2109243,48308,48308-2109243,capitaine storms,2
2109243,48309,48309-2109243,emile storms,2
2109268,48310,48310-2109268,osy,1
2109268,48311,48311-2109268,osy de zegwaart,3
2109415,48312,48312-2109415,brutalités,1
2109511,48313,48313-2109511,lucien kroll,2
2109520,48314,48314-2109520,escrime championnat,2
2109626,48315,48315-2109626,stade louvaniste,2
2109672,48316,48316-2109672,au tir national,3
2109767,48317,48317-2109767,esneux,1
2109865,48319,48319-2109865,escrime championnat fleuret,3
2109865,48320,48320-2109865,escrime championnat fleuret addams,4
2109865,48321,48321-2109865,escrime championnat fleuret bru,4
2109865,48322,48322-2109865,escrime championnat fleuret louon,4
2109865,48323,48323-2109865,neef,1
2109865,48318,48318-2109865,escrime championnat,2
2109962,48324,48324-2109962,stade louvaniste,2
2110020,48325,48325-2110020,rue des potiers,3
2110024,48326,48326-2110024,emile storms,2
2110106,48327,48327-2110106,barbieux,1
2110106,48328,48328-2110106,flénu,1
2110106,48329,48329-2110106,mons,1
2110137,48330,48330-2110137,au tir national,3
2110157,48331,48331-2110157,osy,1
2110188,48333,48333-2110188,fransolet,1
2110188,48332,48332-2110188,fagnes,1
2110188,48334,48334-2110188,solwaster,1
2110292,48335,48335-2110292,bois d,2
2110436,48337,48337-2110436,orangistes,1
2110436,48338,48338-2110436,vanderstraeten-waillet,1
2110436,48339,48339-2110436,waillet,1
2110436,48336,48336-2110436,herbeumont,1
2110478,48340,48340-2110478,leuven louvain leuvensche louvaniste,4
2110533,48341,48341-2110533,bois d,2
2110658,48342,48342-2110658,burgerlijke stand van gent,4
2110860,48343,48343-2110860,au tir national,3
2111064,48344,48344-2111064,nelis,1
2111064,48345,48345-2111064,spa,1
2111202,48346,48346-2111202,charité,1
2111213,48347,48347-2111213,regering,1
2111341,48349,48349-2111341,salon blanc,2
2111341,48348,48348-2111341,belgica,1
2111349,48351,48351-2111349,tembuyser,1
2111349,48350,48350-2111349,meire,1
2111426,48352,48352-2111426,strépy,1
2111486,48353,48353-2111486,kiesrecht,1
2111545,48354,48354-2111545,berchem,1
2111641,48355,48355-2111641,babusiaux,1
2111641,48357,48357-2111641,di prinzio,2
2111641,48358,48358-2111641,hans-georg jacobs,2
2111641,48359,48359-2111641,henri mayer,2
2111641,48360,48360-2111641,paul babusiaux,2
2111641,48361,48361-2111641,pol babusiaux,2
2111641,48362,48362-2111641,ursmar babusiaux,2
2111641,48356,48356-2111641,charité,1
2111719,48363,48363-2111719,stade,1
2111719,48364,48364-2111719,stade louvain,2
2111719,48365,48365-2111719,stade louvaniste,2
2111799,48366,48366-2111799,souppeau,1
2111831,48367,48367-2111831,groentenveiling,1
2111831,48368,48368-2111831,horsten,1
2111865,48370,48370-2111865,gillain catherine,2
2111865,48369,48369-2111865,defossez marcinelle,2
2111865,48373,48373-2111865,marcinelle catherine,2
2111865,48374,48374-2111865,marcinelle catherine gillain,3
2111865,48371,48371-2111865,gillain louis defosse catherine,4
2111865,48372,48372-2111865,gillain louis defossez catherine,4
2111962,48375,48375-2111962,congrès presse,2
2112105,48376,48376-2112105,tomme,1
2112105,48377,48377-2112105,tomme hugo,2
2112134,48379,48379-2112134,ohanian,1
2112134,48378,48378-2112134,armen ohanian,2
2112180,48380,48380-2112180,berchem,1
2112184,48381,48381-2112184,leuven louvain leuvensche louvaniste,4
2112201,48382,48382-2112201,le mouvemet parisien: l’exposition des impressionnistes,6
2112306,48383,48383-2112306,hanret,1
2112434,48385,48385-2112434,moulin de limelette,3
2112434,48384,48384-2112434,limelette,1
2112597,48386,48386-2112597,leuven louvain leuvensche louvaniste,4
2112647,48387,48387-2112647,le mouvemet parisien: l’exposition des impressionnistes,6
2112702,48388,48388-2112702,anderlecht,1
2112702,48389,48389-2112702,stade louvain,2
2112723,48391,48391-2112723,etat civil de gand,4
2112723,48390,48390-2112723,burgerlijke stand van gent,4
2112745,48392,48392-2112745,wijnegem,1
2112796,48393,48393-2112796,boonaert hugon,2
2112796,48394,48394-2112796,hugon,1
2112796,48395,48395-2112796,noterman,1
2112843,48396,48396-2112843,antoine lemoine,2
2112922,48397,48397-2112922,dover ostende,2
2112922,48398,48398-2112922,dover ostende stoom,3
2112922,48399,48399-2112922,dover ville d,3
2112922,48401,48401-2112922,prince frederick william,3
2112922,48402,48402-2112922,rubis,1
2112922,48403,48403-2112922,rubis ostende dover,3
2112922,48405,48405-2112922,vivid,1
2112922,48400,48400-2112922,ostende dover,2
2112922,48404,48404-2112922,ville d,2
2112931,48406,48406-2112931,bonroy,1
2112931,48407,48407-2112931,briele,1
2112931,48408,48408-2112931,nonroy goetheyn,2
2112931,48409,48409-2112931,van den briele,3
2112951,48410,48410-2112951,ransart,1
2112959,48412,48412-2112959,goetheyn,1
2112959,48413,48413-2112959,nuijten,1
2112959,48411,48411-2112959,bonroy,1
2113079,48414,48414-2113079,polaris,1
2113176,48416,48416-2113176,capitaine diest,2
2113176,48417,48417-2113176,diest tir national,3
2113176,48418,48418-2113176,kapitein diest,2
2113176,48419,48419-2113176,secretair diest,2
2113176,48420,48420-2113176,secretaire diest,2
2113176,48415,48415-2113176,au tir national,3
2113176,48421,48421-2113176,sécrétaire diest,2
2113382,48422,48422-2113382,wiertz,1
2113525,48423,48423-2113525,place du sud,3
2113525,48424,48424-2113525,place maurice van meenen,4
2113525,48425,48425-2113525,place van meenen,3
2113813,48426,48426-2113813,warschau varsovie,2
2113814,48427,48427-2113814,borthwick,1
2114032,48428,48428-2114032,martinu,1
2114075,48429,48429-2114075,société anti-esclavagiste,2
2114143,48430,48430-2114143,aimable bayet,2
2114143,48431,48431-2114143,tabora,1
2114268,48432,48432-2114268,avenue louise,2
2114268,48434,48434-2114268,cirque des varietes cinematographe charleroi,5
2114268,48435,48435-2114268,porte louise,2
2114268,48433,48433-2114268,cirque des varietes charleroi,4
2114268,48436,48436-2114268,transvalien,1
2114298,48437,48437-2114298,charité,1
2114368,48439,48439-2114368,argenteau pont nouveau,3
2114368,48438,48438-2114368,argenteau pont,2
2114368,48440,48440-2114368,hermalle-sous-argenteau,1
2114368,48441,48441-2114368,hermalle-sous-argenteau pont nouveau,3
2114368,48442,48442-2114368,inauguration pont hermalle-sous-argenteau,3
2114368,48443,48443-2114368,pont hermalle-sous-argenteau,2
2114422,48444,48444-2114422,millet,1
2114456,48445,48445-2114456,boerenbond,1
2114473,48450,48450-2114473,delbecq laar,2
2114473,48452,48452-2114473,eloi delbecq,2
2114473,48454,48454-2114473,marthe delbecq,2
2114473,48455,48455-2114473,maximilien delbecq,2
2114473,48446,48446-2114473,albéric delbecq,2
2114473,48447,48447-2114473,augustin delbecq,2
2114473,48449,48449-2114473,delbecq augustin,2
2114473,48448,48448-2114473,charles delbecq,2
2114473,48451,48451-2114473,delbecq laer,2
2114473,48456,48456-2114473,théophile delbecq,2
2114473,48453,48453-2114473,guignies,1
2114530,48457,48457-2114530,charité,1
2114616,48458,48458-2114616,debesel,1
2114616,48459,48459-2114616,debessel,1
2114616,48460,48460-2114616,debesselle,1
2114616,48461,48461-2114616,desbesel,1
2114616,48462,48462-2114616,desbessel,1
2114616,48463,48463-2114616,despesel,1
2114619,48464,48464-2114619,hannoff,1
2114743,48465,48465-2114743,dricot didier,2
2114749,48466,48466-2114749,torsin,1
2114784,48467,48467-2114784,ransart,1
2114828,48468,48468-2114828,de monflin,2
2114828,48469,48469-2114828,de monflins,2
2114828,48470,48470-2114828,monflin,1
2114852,48471,48471-2114852,emonts,1
2114852,48472,48472-2114852,"emonts, violoncelliste",2
2114997,48473,48473-2114997,ransart,1
2115023,48474,48474-2115023,stade louvain,2
2115061,48475,48475-2115061,siam,1
2115074,48476,48476-2115074,honger holland,2
2115087,48477,48477-2115087,demonflin,1
2115097,48478,48478-2115097,souppeau,1
2115258,48479,48479-2115258,warschau varsovie,2
2115280,48480,48480-2115280,hannonsart,1
2115321,48481,48481-2115321,brutalités,1
2115402,48482,48482-2115402,buguard,1
2115402,48483,48483-2115402,josse goffin,2
2115402,48484,48484-2115402,toison d,2
2115509,48485,48485-2115509,music hall cinema charleroi,4
2115707,48486,48486-2115707,brutalités,1
2115922,48487,48487-2115922,emonts,1
2115971,48488,48488-2115971,ransart,1
2115988,48489,48489-2115988,cine anneessens,2
2115988,48491,48491-2115988,cinema anneessens,2
2115988,48492,48492-2115988,grand cine theatre,3
2115988,48493,48493-2115988,grand cine theatre anneessens,4
2115988,48494,48494-2115988,orient palace,2
2115988,48495,48495-2115988,place anneessens,2
2115988,48496,48496-2115988,theatre anneessens,2
2115988,48498,48498-2115988,theatre phono cinema,3
2115988,48490,48490-2115988,cinema,1
2115988,48497,48497-2115988,theatre phono cine,3
2116353,48499,48499-2116353,rue de munich,3
2116363,48500,48500-2116363,emonts,1
2116398,48501,48501-2116398,stade louvain,2
2116465,48502,48502-2116465,charité,1
2116535,48503,48503-2116535,henley,1
2116542,48504,48504-2116542,ec infos,2
2116664,48505,48505-2116664,templeuve,1
2116693,48506,48506-2116693,ivo van damme,3
2116693,48507,48507-2116693,van damme,2
2116696,48508,48508-2116696,dofny,1
2116696,48509,48509-2116696,joseph dofny,2
2116696,48510,48510-2116696,joseph dofny sculpteur,3
2116696,48511,48511-2116696,lionel dofny bernard paris,4
2116696,48512,48512-2116696,sculpteur dofny,2
2116774,48514,48514-2116774,argenteau nouveau pont inauguré,4
2116774,48518,48518-2116774,manoeuvres pont,2
2116774,48513,48513-2116774,argenteau nouveau pont,3
2116774,48515,48515-2116774,aviateurs,1
2116774,48516,48516-2116774,boninne aviation,2
2116774,48517,48517-2116774,manoeuvres,1
2116784,48519,48519-2116784,au tir national,3
2116821,48521,48521-2116821,cirque bouglione,2
2116821,48520,48520-2116821,cirque,1
2117198,48522,48522-2117198,stade louvain,2
2117374,48523,48523-2117374,fleurus,1
2117420,48524,48524-2117420,apostelinnen,1
2117420,48525,48525-2117420,apostelinnen kloosterstraat,2
2117420,48526,48526-2117420,apostelinnen nijverheid,2
2117420,48527,48527-2117420,dymphna homans,2
2117420,48528,48528-2117420,virginia homans,2
2117420,48529,48529-2117420,zuster delphina,2
2117604,48530,48530-2117604,templeuve,1
2117756,48531,48531-2117756,berchem,1
2117756,48532,48532-2117756,cootmans,1
2117764,48533,48533-2117764,hastir,1
2117881,48534,48534-2117881,baryte,1
2117881,48535,48535-2117881,fleurus,1
2118120,48537,48537-2118120,demonflin,1
